region,oktmo,lat_round,lon_round,companies_count,high_risk_companies
novosibirsk,50640434101.0,54.977,83.134,1,0
novosibirsk,50640434101.0,54.979,83.121,1,0
novosibirsk,50640434101.0,54.985,83.109,1,0
novosibirsk,50640437101.0,55.037,83.396,1,0
novosibirsk,50640437101.0,55.044,83.406,1,0
novosibirsk,50640438101.0,55.056,83.122,1,0
novosibirsk,50640438101.0,55.057,83.14,1,0
novosibirsk,50640440101.0,55.152,83.124,1,0
novosibirsk,50640440101.0,55.156,83.118,1,0
novosibirsk,50640440101.0,55.157,83.117,1,0
novosibirsk,50640440111.0,55.142,83.151,1,0
novosibirsk,50640440116.0,53.747,79.492,1,0
novosibirsk,50640440116.0,55.128,83.185,1,0
novosibirsk,50640440116.0,55.129,82.969,3,0
novosibirsk,50640440116.0,55.133,82.964,1,0
novosibirsk,50640440116.0,55.137,82.966,3,0
novosibirsk,50640440116.0,55.139,82.967,1,0
novosibirsk,50640440121.0,55.166,83.204,1,0
novosibirsk,50640440126.0,55.113,83.008,1,0
novosibirsk,50640443101.0,54.978,82.733,1,0
novosibirsk,50640443101.0,54.979,82.73,1,0
novosibirsk,50640443101.0,54.979,82.733,1,0
novosibirsk,50640443101.0,54.983,82.737,8,0
novosibirsk,50640443101.0,54.986,82.733,1,0
novosibirsk,50640443106.0,54.934,82.585,1,0
novosibirsk,50640443121.0,54.97,82.7,1,0
novosibirsk,50640443121.0,54.971,82.704,1,0
novosibirsk,50640443121.0,54.974,82.703,1,0
novosibirsk,50640446101.0,54.807,82.6,2,0
novosibirsk,50640446106.0,54.717,82.425,1,0
novosibirsk,50642151051.0,54.358,81.888,2,0
novosibirsk,50642151051.0,54.367,81.883,1,0
novosibirsk,50642401101.0,54.368,81.86,1,0
novosibirsk,50642401106.0,54.373,81.941,1,0
novosibirsk,50642402101.0,54.174,81.273,1,0
novosibirsk,50642416101.0,54.314,81.904,1,0
novosibirsk,50642419101.0,54.525,81.744,1,0
novosibirsk,50648151051.0,53.784,82.316,1,0
novosibirsk,50648151051.0,53.785,82.295,1,0
novosibirsk,50648151051.0,53.787,82.333,1,0
novosibirsk,50648151051.0,53.789,82.308,1,0
novosibirsk,50648151051.0,53.794,82.312,1,0
novosibirsk,50648407101.0,54.027,82.265,1,0
novosibirsk,50650101001.0,55.216,75.955,1,0
novosibirsk,50650101001.0,55.217,75.962,1,0
novosibirsk,50650425101.0,55.048,75.52,1,0
novosibirsk,50650440101.0,55.474,75.373,1,0
novosibirsk,50652101001.0,55.219,84.413,1,0
novosibirsk,50652101001.0,55.226,84.401,1,0
novosibirsk,50652101001.0,55.227,84.402,1,0
novosibirsk,50652101001.0,55.229,84.417,1,0
novosibirsk,50652101001.0,55.235,84.378,2,0
novosibirsk,50652101001.0,55.24,84.41,1,0
novosibirsk,50652101001.0,55.241,84.41,1,0
novosibirsk,50652101001.0,55.242,84.396,1,0
novosibirsk,50652101001.0,55.243,84.399,1,0
novosibirsk,50652101001.0,55.249,84.409,1,0
novosibirsk,50652101001.0,55.253,84.401,1,0
novosibirsk,50652101001.0,55.254,84.394,1,0
novosibirsk,50652153051.0,55.115,83.875,2,0
novosibirsk,50652153051.0,55.115,83.885,6,0
novosibirsk,50652153051.0,55.118,83.879,1,0
novosibirsk,50652153051.0,55.119,83.861,1,0
novosibirsk,50652153051.0,55.12,83.875,3,0
novosibirsk,50652153051.0,55.122,83.931,2,0
novosibirsk,50652416101.0,55.156,84.622,1,0
novosibirsk,50652425101.0,55.042,84.815,2,0
novosibirsk,50652438106.0,55.036,83.413,2,0
novosibirsk,50652441101.0,54.847,84.968,1,0
novosibirsk,50652443116.0,55.321,84.671,2,0
novosibirsk,50652446101.0,55.005,83.855,1,0
novosibirsk,50652449101.0,54.849,83.961,1,0
novosibirsk,50654402101.0,55.373,79.596,1,0
novosibirsk,50654410101.0,55.336,79.032,1,0
novosibirsk,50654419101.0,55.079,79.296,1,0
novosibirsk,50654419101.0,55.082,79.295,1,0
novosibirsk,50654440101.0,55.316,79.694,1,0
novosibirsk,50655425101.0,55.56,75.703,1,0
novosibirsk,50655425101.0,55.56,75.708,1,0
novosibirsk,50656151051.0,55.308,76.759,3,0
novosibirsk,50656151051.0,55.308,76.76,1,0
novosibirsk,50656151051.0,55.309,76.736,1,0
novosibirsk,50656151051.0,55.313,76.756,1,0
novosibirsk,50656407111.0,55.487,76.72,1,0
novosibirsk,50656413116.0,55.35,76.967,3,0
novosibirsk,50656422101.0,55.562,77.223,1,0
novosibirsk,50656425101.0,55.341,77.459,1,0
novosibirsk,50656434101.0,55.35,76.564,1,0
novosibirsk,50657101001.0,54.215,83.355,1,0
novosibirsk,50657101001.0,54.216,83.358,1,0
novosibirsk,50657101001.0,54.221,83.361,3,0
novosibirsk,50657101001.0,54.226,83.37,4,0
novosibirsk,50657101001.0,54.226,83.371,1,0
novosibirsk,50657101001.0,54.227,83.36,3,0
novosibirsk,50657101001.0,54.227,83.379,1,0
novosibirsk,50657101001.0,54.227,83.4,2,0
novosibirsk,50657154051.0,54.369,83.325,1,0
novosibirsk,50657409101.0,54.184,83.409,1,0
novosibirsk,50657409101.0,54.188,83.406,1,0
novosibirsk,50657413101.0,54.192,83.363,1,0
novosibirsk,50657416101.0,54.399,83.57,1,0
novosibirsk,50657416101.0,54.402,83.551,2,0
novosibirsk,50657416101.0,54.406,83.554,1,0
novosibirsk,50657419101.0,54.29,83.737,1,0
novosibirsk,50657419101.0,54.298,83.731,1,0
novosibirsk,50658151051.0,54.706,76.572,1,0
novosibirsk,50658431101.0,54.952,76.717,1,0
novosibirsk,50659101001.0,55.06,80.931,1,0
novosibirsk,50659101001.0,55.09,80.981,2,0
novosibirsk,50659101001.0,55.092,80.973,2,0
novosibirsk,50701000001.0,53.748,81.904,1,0
novosibirsk,50701000001.0,53.751,81.898,11,0
novosibirsk,50701000001.0,54.175,77.022,9,0
novosibirsk,50701000001.0,54.235,83.362,1,0
novosibirsk,50701000001.0,54.269,82.535,56,0
novosibirsk,50701000001.0,54.386,77.326,1,0
novosibirsk,50701000001.0,54.546,83.347,2,0
novosibirsk,50701000001.0,54.55,83.354,2,0
novosibirsk,50701000001.0,54.551,83.334,2,0
novosibirsk,50701000001.0,54.554,83.333,9,0
novosibirsk,50701000001.0,54.556,83.333,8,0
novosibirsk,50701000001.0,54.561,82.11,1,0
novosibirsk,50701000001.0,54.652,83.29,1,0
novosibirsk,50701000001.0,54.759,83.126,1,0
novosibirsk,50701000001.0,54.812,83.098,1,0
novosibirsk,50701000001.0,54.834,83.106,2,0
novosibirsk,50701000001.0,54.835,83.105,4,0
novosibirsk,50701000001.0,54.837,83.099,2,0
novosibirsk,50701000001.0,54.839,83.087,1,0
novosibirsk,50701000001.0,54.839,83.096,3,0
novosibirsk,50701000001.0,54.839,83.108,2,0
novosibirsk,50701000001.0,54.843,83.104,6,0
novosibirsk,50701000001.0,54.844,83.1,1,0
novosibirsk,50701000001.0,54.845,82.955,15,0
novosibirsk,50701000001.0,54.845,83.049,1,0
novosibirsk,50701000001.0,54.846,83.062,8,0
novosibirsk,50701000001.0,54.846,83.111,8,0
novosibirsk,50701000001.0,54.847,83.031,4,0
novosibirsk,50701000001.0,54.85,82.971,1,0
novosibirsk,50701000001.0,54.85,83.065,1,0
novosibirsk,50701000001.0,54.851,82.973,1,0
novosibirsk,50701000001.0,54.851,83.039,2,0
novosibirsk,50701000001.0,54.852,82.975,3,0
novosibirsk,50701000001.0,54.852,82.979,1,0
novosibirsk,50701000001.0,54.853,83.038,1,0
novosibirsk,50701000001.0,54.854,83.044,2,0
novosibirsk,50701000001.0,54.856,82.983,1,0
novosibirsk,50701000001.0,54.858,82.965,3,0
novosibirsk,50701000001.0,54.858,83.111,25,0
novosibirsk,50701000001.0,54.859,82.971,2,0
novosibirsk,50701000001.0,54.859,83.108,22,0
novosibirsk,50701000001.0,54.86,82.983,2,0
novosibirsk,50701000001.0,54.86,83.073,3,0
novosibirsk,50701000001.0,54.86,83.103,4,0
novosibirsk,50701000001.0,54.861,83.098,7,0
novosibirsk,50701000001.0,54.862,82.961,1,0
novosibirsk,50701000001.0,54.862,82.972,1,0
novosibirsk,50701000001.0,54.862,82.985,1,0
novosibirsk,50701000001.0,54.862,83.09,10,0
novosibirsk,50701000001.0,54.863,83.085,2,0
novosibirsk,50701000001.0,54.863,83.091,1,0
novosibirsk,50701000001.0,54.864,82.977,1,0
novosibirsk,50701000001.0,54.864,83.11,13,0
novosibirsk,50701000001.0,54.865,82.976,4,0
novosibirsk,50701000001.0,54.865,82.982,1,0
novosibirsk,50701000001.0,54.865,83.08,2,0
novosibirsk,50701000001.0,54.866,82.984,3,0
novosibirsk,50701000001.0,54.866,83.078,1,0
novosibirsk,50701000001.0,54.868,83.1,1,0
novosibirsk,50701000001.0,54.869,83.099,5,0
novosibirsk,50701000001.0,54.87,82.947,1,0
novosibirsk,50701000001.0,54.87,82.95,1,0
novosibirsk,50701000001.0,54.871,82.958,2,0
novosibirsk,50701000001.0,54.871,83.082,2,0
novosibirsk,50701000001.0,54.871,83.087,5,0
novosibirsk,50701000001.0,54.872,83.101,5,0
novosibirsk,50701000001.0,54.874,83.0,1,0
novosibirsk,50701000001.0,54.882,76.166,3,0
novosibirsk,50701000001.0,54.884,76.168,1,0
novosibirsk,50701000001.0,54.886,76.169,1,0
novosibirsk,50701000001.0,54.888,83.067,1,0
novosibirsk,50701000001.0,54.888,83.074,5,0
novosibirsk,50701000001.0,54.889,83.074,3,0
novosibirsk,50701000001.0,54.891,83.092,1,0
novosibirsk,50701000001.0,54.892,83.116,1,0
novosibirsk,50701000001.0,54.893,83.099,8,0
novosibirsk,50701000001.0,54.903,83.111,7,0
novosibirsk,50701000001.0,54.923,83.055,2,0
novosibirsk,50701000001.0,54.923,83.073,1,0
novosibirsk,50701000001.0,54.923,83.079,2,0
novosibirsk,50701000001.0,54.928,83.076,2,0
novosibirsk,50701000001.0,54.928,83.138,11,0
novosibirsk,50701000001.0,54.93,82.847,1,0
novosibirsk,50701000001.0,54.931,82.866,1,0
novosibirsk,50701000001.0,54.932,83.096,1,0
novosibirsk,50701000001.0,54.933,82.871,1,0
novosibirsk,50701000001.0,54.934,82.925,46,0
novosibirsk,50701000001.0,54.939,82.909,3,0
novosibirsk,50701000001.0,54.939,82.956,1,0
novosibirsk,50701000001.0,54.939,82.979,1,0
novosibirsk,50701000001.0,54.939,83.128,14,0
novosibirsk,50701000001.0,54.94,82.93,86,0
novosibirsk,50701000001.0,54.94,82.991,1,0
novosibirsk,50701000001.0,54.941,82.887,11,0
novosibirsk,50701000001.0,54.941,82.987,1,0
novosibirsk,50701000001.0,54.942,82.998,5,0
novosibirsk,50701000001.0,54.942,83.004,1,0
novosibirsk,50701000001.0,54.942,83.123,16,0
novosibirsk,50701000001.0,54.943,82.958,4,0
novosibirsk,50701000001.0,54.943,83.004,1,0
novosibirsk,50701000001.0,54.943,83.115,1,0
novosibirsk,50701000001.0,54.944,82.879,8,0
novosibirsk,50701000001.0,54.944,83.119,1,0
novosibirsk,50701000001.0,54.944,83.122,1,0
novosibirsk,50701000001.0,54.945,82.944,2,0
novosibirsk,50701000001.0,54.945,82.947,2,0
novosibirsk,50701000001.0,54.945,82.948,1,0
novosibirsk,50701000001.0,54.945,82.973,3,0
novosibirsk,50701000001.0,54.945,83.115,2,0
novosibirsk,50701000001.0,54.946,82.826,2,0
novosibirsk,50701000001.0,54.946,82.832,2,0
novosibirsk,50701000001.0,54.946,82.956,1,0
novosibirsk,50701000001.0,54.946,82.984,1,0
novosibirsk,50701000001.0,54.947,82.899,55,0
novosibirsk,50701000001.0,54.947,82.922,43,0
novosibirsk,50701000001.0,54.947,82.954,1,0
novosibirsk,50701000001.0,54.948,83.066,1,0
novosibirsk,50701000001.0,54.949,83.059,2,0
novosibirsk,50701000001.0,54.95,82.946,1,0
novosibirsk,50701000001.0,54.951,83.068,7,0
novosibirsk,50701000001.0,54.954,82.969,1,0
novosibirsk,50701000001.0,54.954,82.973,1,0
novosibirsk,50701000001.0,54.954,83.115,1,0
novosibirsk,50701000001.0,54.955,82.84,1,0
novosibirsk,50701000001.0,54.957,82.962,7,0
novosibirsk,50701000001.0,54.957,82.975,3,0
novosibirsk,50701000001.0,54.959,82.808,7,0
novosibirsk,50701000001.0,54.959,82.965,9,0
novosibirsk,50701000001.0,54.959,83.113,1,0
novosibirsk,50701000001.0,54.959,83.118,1,0
novosibirsk,50701000001.0,54.96,82.881,11,0
novosibirsk,50701000001.0,54.96,82.938,2,0
novosibirsk,50701000001.0,54.961,82.94,20,0
novosibirsk,50701000001.0,54.961,82.946,15,0
novosibirsk,50701000001.0,54.961,82.953,4,0
novosibirsk,50701000001.0,54.961,82.965,5,0
novosibirsk,50701000001.0,54.961,83.108,1,0
novosibirsk,50701000001.0,54.962,82.813,45,0
novosibirsk,50701000001.0,54.962,82.882,6,0
novosibirsk,50701000001.0,54.962,82.916,12,0
novosibirsk,50701000001.0,54.963,82.888,1,0
novosibirsk,50701000001.0,54.963,82.933,36,0
novosibirsk,50701000001.0,54.963,82.953,32,0
novosibirsk,50701000001.0,54.963,82.961,2,0
novosibirsk,50701000001.0,54.965,82.931,1,0
novosibirsk,50701000001.0,54.965,83.053,2,0
novosibirsk,50701000001.0,54.966,82.838,19,0
novosibirsk,50701000001.0,54.966,82.866,4,0
novosibirsk,50701000001.0,54.966,82.911,1,0
novosibirsk,50701000001.0,54.966,82.927,56,0
novosibirsk,50701000001.0,54.966,82.955,2,0
novosibirsk,50701000001.0,54.966,83.123,1,0
novosibirsk,50701000001.0,54.967,82.85,10,0
novosibirsk,50701000001.0,54.967,82.913,4,0
novosibirsk,50701000001.0,54.967,82.952,1,0
novosibirsk,50701000001.0,54.968,82.952,9,0
novosibirsk,50701000001.0,54.969,82.858,6,0
novosibirsk,50701000001.0,54.97,82.823,1,0
novosibirsk,50701000001.0,54.97,82.843,3,0
novosibirsk,50701000001.0,54.97,82.884,1,0
novosibirsk,50701000001.0,54.97,82.89,1,0
novosibirsk,50701000001.0,54.971,82.8,6,0
novosibirsk,50701000001.0,54.971,82.889,1,0
novosibirsk,50701000001.0,54.971,82.919,4,0
novosibirsk,50701000001.0,54.972,82.906,2,0
novosibirsk,50701000001.0,54.973,76.197,9,0
novosibirsk,50701000001.0,54.973,82.832,1,0
novosibirsk,50701000001.0,54.973,82.839,1,0
novosibirsk,50701000001.0,54.973,82.869,4,0
novosibirsk,50701000001.0,54.973,82.908,5,0
novosibirsk,50701000001.0,54.973,83.099,1,0
novosibirsk,50701000001.0,54.975,82.843,6,0
novosibirsk,50701000001.0,54.975,82.859,1,0
novosibirsk,50701000001.0,54.975,82.877,20,0
novosibirsk,50701000001.0,54.975,82.926,6,0
novosibirsk,50701000001.0,54.975,83.077,1,0
novosibirsk,50701000001.0,54.975,83.088,7,0
novosibirsk,50701000001.0,54.976,82.828,1,0
novosibirsk,50701000001.0,54.976,82.854,1,0
novosibirsk,50701000001.0,54.976,82.864,1,0
novosibirsk,50701000001.0,54.976,82.891,9,0
novosibirsk,50701000001.0,54.976,83.091,1,0
novosibirsk,50701000001.0,54.977,82.844,1,0
novosibirsk,50701000001.0,54.977,83.064,1,0
novosibirsk,50701000001.0,54.977,83.081,3,0
novosibirsk,50701000001.0,54.977,83.089,4,0
novosibirsk,50701000001.0,54.978,82.87,16,0
novosibirsk,50701000001.0,54.978,82.872,30,0
novosibirsk,50701000001.0,54.979,82.829,1,0
novosibirsk,50701000001.0,54.979,82.842,1,0
novosibirsk,50701000001.0,54.979,82.883,2,0
novosibirsk,50701000001.0,54.979,82.929,2,0
novosibirsk,50701000001.0,54.979,83.07,1,0
novosibirsk,50701000001.0,54.979,83.079,1,0
novosibirsk,50701000001.0,54.98,82.817,1,0
novosibirsk,50701000001.0,54.98,82.843,1,0
novosibirsk,50701000001.0,54.98,82.885,6,0
novosibirsk,50701000001.0,54.98,82.913,63,0
novosibirsk,50701000001.0,54.98,83.076,1,0
novosibirsk,50701000001.0,54.981,83.071,1,0
novosibirsk,50701000001.0,54.982,82.874,1,0
novosibirsk,50701000001.0,54.982,82.879,32,0
novosibirsk,50701000001.0,54.983,82.759,1,0
novosibirsk,50701000001.0,54.983,82.842,1,0
novosibirsk,50701000001.0,54.984,82.806,8,0
novosibirsk,50701000001.0,54.984,82.869,18,0
novosibirsk,50701000001.0,54.984,82.88,2,0
novosibirsk,50701000001.0,54.984,82.905,7,0
novosibirsk,50701000001.0,54.985,82.925,1,0
novosibirsk,50701000001.0,54.986,82.871,32,0
novosibirsk,50701000001.0,54.986,82.981,1,0
novosibirsk,50701000001.0,54.987,82.804,1,0
novosibirsk,50701000001.0,54.987,82.82,2,0
novosibirsk,50701000001.0,54.987,82.86,7,0
novosibirsk,50701000001.0,54.987,82.902,1,0
novosibirsk,50701000001.0,54.987,83.005,2,0
novosibirsk,50701000001.0,54.987,83.006,3,0
novosibirsk,50701000001.0,54.987,83.011,1,0
novosibirsk,50701000001.0,54.988,82.796,1,0
novosibirsk,50701000001.0,54.988,82.797,1,0
novosibirsk,50701000001.0,54.988,82.799,1,0
novosibirsk,50701000001.0,54.988,82.824,2,0
novosibirsk,50701000001.0,54.988,82.904,52,0
novosibirsk,50701000001.0,54.988,82.907,12,0
novosibirsk,50701000001.0,54.988,82.986,1,0
novosibirsk,50701000001.0,54.988,82.997,1,0
novosibirsk,50701000001.0,54.989,82.844,4,0
novosibirsk,50701000001.0,54.989,82.875,2,0
novosibirsk,50701000001.0,54.989,82.885,22,0
novosibirsk,50701000001.0,54.989,82.994,1,0
novosibirsk,50701000001.0,54.99,82.794,1,0
novosibirsk,50701000001.0,54.99,82.822,9,0
novosibirsk,50701000001.0,54.99,82.851,1,0
novosibirsk,50701000001.0,54.99,82.873,1,0
novosibirsk,50701000001.0,54.99,82.876,1,0
novosibirsk,50701000001.0,54.99,83.053,12,0
novosibirsk,50701000001.0,54.991,82.835,4,0
novosibirsk,50701000001.0,54.992,82.827,1,0
novosibirsk,50701000001.0,54.992,82.87,1,0
novosibirsk,50701000001.0,54.992,82.992,2,0
novosibirsk,50701000001.0,54.993,82.857,34,0
novosibirsk,50701000001.0,54.993,82.877,1,0
novosibirsk,50701000001.0,54.993,82.893,11,0
novosibirsk,50701000001.0,54.993,82.905,3,0
novosibirsk,50701000001.0,54.993,82.908,6,0
novosibirsk,50701000001.0,54.993,82.983,10,0
novosibirsk,50701000001.0,54.993,82.992,1,0
novosibirsk,50701000001.0,54.994,82.869,2,0
novosibirsk,50701000001.0,54.995,82.811,4,0
novosibirsk,50701000001.0,54.995,82.895,15,0
novosibirsk,50701000001.0,54.996,82.688,5,0
novosibirsk,50701000001.0,54.996,82.808,1,0
novosibirsk,50701000001.0,54.997,82.822,191,0
novosibirsk,50701000001.0,54.997,82.884,10,0
novosibirsk,50701000001.0,54.997,82.961,10,0
novosibirsk,50701000001.0,54.998,82.871,4,0
novosibirsk,50701000001.0,54.998,82.91,12,0
novosibirsk,50701000001.0,54.998,82.956,10,0
novosibirsk,50701000001.0,54.999,83.008,24,0
novosibirsk,50701000001.0,55.0,82.866,2,0
novosibirsk,50701000001.0,55.0,82.974,24,0
novosibirsk,50701000001.0,55.0,82.98,22,0
novosibirsk,50701000001.0,55.0,83.004,14,0
novosibirsk,50701000001.0,55.001,82.81,2,0
novosibirsk,50701000001.0,55.001,82.983,1,0
novosibirsk,50701000001.0,55.001,82.988,1,0
novosibirsk,50701000001.0,55.001,83.007,3,0
novosibirsk,50701000001.0,55.002,82.981,1,0
novosibirsk,50701000001.0,55.003,82.204,3,0
novosibirsk,50701000001.0,55.003,82.786,1,0
novosibirsk,50701000001.0,55.003,82.983,15,0
novosibirsk,50701000001.0,55.004,82.963,5,0
novosibirsk,50701000001.0,55.004,83.034,6,0
novosibirsk,50701000001.0,55.005,82.98,7,0
novosibirsk,50701000001.0,55.007,82.948,31,0
novosibirsk,50701000001.0,55.008,82.936,2,0
novosibirsk,50701000001.0,55.008,82.959,22,0
novosibirsk,50701000001.0,55.009,82.215,2,0
novosibirsk,50701000001.0,55.009,82.786,2,0
novosibirsk,50701000001.0,55.009,82.942,31,0
novosibirsk,50701000001.0,55.009,82.987,1,0
novosibirsk,50701000001.0,55.01,82.948,10,0
novosibirsk,50701000001.0,55.01,82.987,2,0
novosibirsk,50701000001.0,55.011,82.789,1,0
novosibirsk,50701000001.0,55.011,82.881,2,0
novosibirsk,50701000001.0,55.011,82.935,15,0
novosibirsk,50701000001.0,55.012,82.884,2,0
novosibirsk,50701000001.0,55.012,82.928,72,0
novosibirsk,50701000001.0,55.012,82.938,2,0
novosibirsk,50701000001.0,55.012,82.973,15,0
novosibirsk,50701000001.0,55.012,82.974,14,0
novosibirsk,50701000001.0,55.013,82.891,3,0
novosibirsk,50701000001.0,55.013,82.985,1,0
novosibirsk,50701000001.0,55.014,82.952,1,0
novosibirsk,50701000001.0,55.014,82.96,17,0
novosibirsk,50701000001.0,55.014,82.962,9,0
novosibirsk,50701000001.0,55.015,82.92,4,0
novosibirsk,50701000001.0,55.015,82.949,39,0
novosibirsk,50701000001.0,55.015,82.983,1,0
novosibirsk,50701000001.0,55.016,82.927,1,0
novosibirsk,50701000001.0,55.016,82.929,6,0
novosibirsk,50701000001.0,55.016,82.946,24,0
novosibirsk,50701000001.0,55.016,82.969,4,0
novosibirsk,50701000001.0,55.016,82.974,3,0
novosibirsk,50701000001.0,55.017,82.808,23,0
novosibirsk,50701000001.0,55.017,82.873,1,0
novosibirsk,50701000001.0,55.017,82.891,4,0
novosibirsk,50701000001.0,55.018,82.925,2,0
novosibirsk,50701000001.0,55.018,82.945,9,0
novosibirsk,50701000001.0,55.018,82.986,7,0
novosibirsk,50701000001.0,55.019,82.882,6,0
novosibirsk,50701000001.0,55.019,82.978,37,0
novosibirsk,50701000001.0,55.019,82.986,6,0
novosibirsk,50701000001.0,55.019,83.012,8,0
novosibirsk,50701000001.0,55.02,82.888,1,0
novosibirsk,50701000001.0,55.02,82.911,52,0
novosibirsk,50701000001.0,55.02,82.912,1,0
novosibirsk,50701000001.0,55.02,82.946,2,0
novosibirsk,50701000001.0,55.02,83.011,13,0
novosibirsk,50701000001.0,55.021,82.813,5,0
novosibirsk,50701000001.0,55.021,82.814,2,0
novosibirsk,50701000001.0,55.021,82.87,1,0
novosibirsk,50701000001.0,55.021,82.921,6,0
novosibirsk,50701000001.0,55.021,82.934,13,0
novosibirsk,50701000001.0,55.021,82.944,1,0
novosibirsk,50701000001.0,55.021,82.98,3,0
novosibirsk,50701000001.0,55.021,82.986,13,0
novosibirsk,50701000001.0,55.022,82.881,2,0
novosibirsk,50701000001.0,55.022,82.904,5,0
novosibirsk,50701000001.0,55.022,82.917,6,0
novosibirsk,50701000001.0,55.022,82.94,11,0
novosibirsk,50701000001.0,55.022,82.946,28,0
novosibirsk,50701000001.0,55.022,82.948,6,0
novosibirsk,50701000001.0,55.023,82.905,3,0
novosibirsk,50701000001.0,55.023,82.917,28,0
novosibirsk,50701000001.0,55.023,82.963,5,0
novosibirsk,50701000001.0,55.024,82.809,2,0
novosibirsk,50701000001.0,55.024,82.987,6,0
novosibirsk,50701000001.0,55.024,82.994,1,0
novosibirsk,50701000001.0,55.025,82.848,2,0
novosibirsk,50701000001.0,55.025,82.93,19,0
novosibirsk,50701000001.0,55.025,82.934,48,0
novosibirsk,50701000001.0,55.025,82.955,9,0
novosibirsk,50701000001.0,55.026,82.926,24,0
novosibirsk,50701000001.0,55.026,82.944,3,0
novosibirsk,50701000001.0,55.026,82.953,1,0
novosibirsk,50701000001.0,55.026,82.969,5,0
novosibirsk,50701000001.0,55.027,82.808,21,0
novosibirsk,50701000001.0,55.027,82.857,2,0
novosibirsk,50701000001.0,55.027,82.86,3,0
novosibirsk,50701000001.0,55.027,82.892,2,0
novosibirsk,50701000001.0,55.027,82.915,11,0
novosibirsk,50701000001.0,55.027,82.923,2,0
novosibirsk,50701000001.0,55.027,82.932,15,0
novosibirsk,50701000001.0,55.027,82.987,1,0
novosibirsk,50701000001.0,55.028,82.895,1,0
novosibirsk,50701000001.0,55.028,82.905,20,0
novosibirsk,50701000001.0,55.029,82.909,2,0
novosibirsk,50701000001.0,55.029,82.921,1,0
novosibirsk,50701000001.0,55.029,82.923,179,0
novosibirsk,50701000001.0,55.029,82.924,8,0
novosibirsk,50701000001.0,55.029,82.939,21,0
novosibirsk,50701000001.0,55.029,82.94,1,0
novosibirsk,50701000001.0,55.029,82.953,3,0
novosibirsk,50701000001.0,55.029,82.992,4,0
novosibirsk,50701000001.0,55.03,82.893,1,0
novosibirsk,50701000001.0,55.03,82.901,1,0
novosibirsk,50701000001.0,55.03,82.977,2,0
novosibirsk,50701000001.0,55.031,82.901,12,0
novosibirsk,50701000001.0,55.031,82.908,1,0
novosibirsk,50701000001.0,55.031,82.912,8,0
novosibirsk,50701000001.0,55.031,82.92,33,0
novosibirsk,50701000001.0,55.031,82.934,1,0
novosibirsk,50701000001.0,55.032,82.851,1,0
novosibirsk,50701000001.0,55.032,82.887,2,0
novosibirsk,50701000001.0,55.032,82.992,24,0
novosibirsk,50701000001.0,55.033,82.891,15,0
novosibirsk,50701000001.0,55.033,82.932,1,0
novosibirsk,50701000001.0,55.033,82.971,10,0
novosibirsk,50701000001.0,55.034,82.93,36,0
novosibirsk,50701000001.0,55.034,83.002,13,0
novosibirsk,50701000001.0,55.035,79.861,3,0
novosibirsk,50701000001.0,55.035,82.9,23,0
novosibirsk,50701000001.0,55.035,82.917,5,0
novosibirsk,50701000001.0,55.035,82.958,4,0
novosibirsk,50701000001.0,55.035,82.965,4,0
novosibirsk,50701000001.0,55.036,82.194,10,0
novosibirsk,50701000001.0,55.036,82.899,1,0
novosibirsk,50701000001.0,55.036,82.993,42,0
novosibirsk,50701000001.0,55.036,83.024,2,0
novosibirsk,50701000001.0,55.037,82.883,2,0
novosibirsk,50701000001.0,55.037,82.923,14,0
novosibirsk,50701000001.0,55.037,82.977,76,0
novosibirsk,50701000001.0,55.037,82.996,1,0
novosibirsk,50701000001.0,55.038,82.902,3,0
novosibirsk,50701000001.0,55.038,82.913,11,0
novosibirsk,50701000001.0,55.038,82.942,3,0
novosibirsk,50701000001.0,55.038,83.073,1,0
novosibirsk,50701000001.0,55.039,82.902,1,0
novosibirsk,50701000001.0,55.039,82.915,1,0
novosibirsk,50701000001.0,55.039,82.943,12,0
novosibirsk,50701000001.0,55.039,82.951,7,0
novosibirsk,50701000001.0,55.04,82.895,6,0
novosibirsk,50701000001.0,55.04,82.985,17,0
novosibirsk,50701000001.0,55.04,82.993,1,0
novosibirsk,50701000001.0,55.04,82.999,5,0
novosibirsk,50701000001.0,55.041,81.944,3,0
novosibirsk,50701000001.0,55.041,82.894,1,0
novosibirsk,50701000001.0,55.041,82.909,37,0
novosibirsk,50701000001.0,55.041,82.917,14,0
novosibirsk,50701000001.0,55.041,82.93,27,0
novosibirsk,50701000001.0,55.041,82.934,18,0
novosibirsk,50701000001.0,55.041,82.944,23,0
novosibirsk,50701000001.0,55.041,82.962,52,0
novosibirsk,50701000001.0,55.041,83.001,14,0
novosibirsk,50701000001.0,55.042,82.885,1,0
novosibirsk,50701000001.0,55.042,82.899,1,0
novosibirsk,50701000001.0,55.042,82.946,9,0
novosibirsk,50701000001.0,55.042,82.957,22,0
novosibirsk,50701000001.0,55.043,82.932,40,0
novosibirsk,50701000001.0,55.044,82.879,3,0
novosibirsk,50701000001.0,55.044,82.942,9,0
novosibirsk,50701000001.0,55.044,83.048,14,0
novosibirsk,50701000001.0,55.045,81.938,27,0
novosibirsk,50701000001.0,55.045,82.861,1,0
novosibirsk,50701000001.0,55.045,82.878,14,0
novosibirsk,50701000001.0,55.045,82.926,1,0
